Male_Label,text,Female_Label,text,Label_Comparison
1,单身狗：第二杯半价对我们太不友好了       单身猪：单身狗就是事多，我们单身猪就没有这个问题，我们一个人就可以喝两杯,0,单身狗：第二杯半价对我们太不友好了       单身猪：单身狗就是事多，我们单身猪就没有这个问题，我们一个人就可以喝两杯,Different
0,别提了这些还是小事儿，最可怕的有组织地造谣，把一些问题颠倒是非。好比那个重男轻女的眼癌女孩儿家庭，后来被证明根本不是重男轻女，而是有些人在网上瞎带节奏，乱做文章,1,别提了这些还是小事儿，最可怕的有组织地造谣，把一些问题颠倒是非。好比那个重男轻女的眼癌女孩儿家庭，后来被证明根本不是重男轻女，而是有些人在网上瞎带节奏，乱做文章,Different
1,这么说来，男的就是杀人凶手啊！！凶宅恐怖还是天天养个杀人犯在身边恐怖啊？,0,这么说来，男的就是杀人凶手啊！！凶宅恐怖还是天天养个杀人犯在身边恐怖啊？,Different
1,这不赶紧把你们号炸了，维护好男人的声誉吗？,0,这不赶紧把你们号炸了，维护好男人的声誉吗？,Different
1,大部分男的就是说不过你就开始生气 骂人家暴呗 没本事,0,大部分男的就是说不过你就开始生气 骂人家暴呗 没本事,Different
1,希望祖国能够新起一条法律，性侵未成年人的人将被化学阉割，根源上解决问题，以儆效尤,0,希望祖国能够新起一条法律，性侵未成年人的人将被化学阉割，根源上解决问题，以儆效尤,Different
0,太好笑了吧那个人还说敢作敢当有本事别删，结果自己把评论删光了,1,太好笑了吧那个人还说敢作敢当有本事别删，结果自己把评论删光了,Different
1,社会没按照你们这些人预期的发展就是错的，还要装什么清高啊，叹气啊，一天天事儿多，好好挣钱养父母，有结婚养孩子，没结婚养自己，哪有那么多无病呻吟,0,社会没按照你们这些人预期的发展就是错的，还要装什么清高啊，叹气啊，一天天事儿多，好好挣钱养父母，有结婚养孩子，没结婚养自己，哪有那么多无病呻吟,Different
0,那就祝你找个天天7p的。看你还能不能说出现在的话。,1,那就祝你找个天天7p的。看你还能不能说出现在的话。,Different
0,啧啧微博男权也就这点本事，学学别人,1,啧啧微博男权也就这点本事，学学别人,Different
0,有立场啊legalize that shit 底线是没伤害别人 有问题？跟你的立场底线不一样就是“洗地” “恨国”咯？ 咋都过去好几天了还有孤儿来送家里人挨骂,1,有立场啊legalize that shit 底线是没伤害别人 有问题？跟你的立场底线不一样就是“洗地” “恨国”咯？ 咋都过去好几天了还有孤儿来送家里人挨骂,Different
0,真奇怪了，女权是啥你们要来定义，女权能不能被批评你也要来多句嘴说了算，你以为你是谁啊，上帝？,1,真奇怪了，女权是啥你们要来定义，女权能不能被批评你也要来多句嘴说了算，你以为你是谁啊，上帝？,Different
1,发现出轨当然是忙着伤心和分手啊 狐狸精揭穿男人的真面目 还有功呢,0,发现出轨当然是忙着伤心和分手啊 狐狸精揭穿男人的真面目 还有功呢,Different
0,"<username>当然我是在说截图里这位,还不好意思？你有啥不好意思的，谁关心你是个什么东西，真拿自己当盘菜？",1,"<username>当然我是在说截图里这位,还不好意思？你有啥不好意思的，谁关心你是个什么东西，真拿自己当盘菜？",Different
0,这个女人太坏了，真可怕，我也是因为她不去看海王，但想想也不对，德普做的对，不能影响其他人的付出。,1,这个女人太坏了，真可怕，我也是因为她不去看海王，但想想也不对，德普做的对，不能影响其他人的付出。,Different
0,不起诉是因为在海王宣传期，不像你艾在人家母亲去世第二天作妖，现在坐等你艾打脸哦,1,不起诉是因为在海王宣传期，不像你艾在人家母亲去世第二天作妖，现在坐等你艾打脸哦,Different
0,只是强吻？？只是？还是说当时只进行到强吻？令人作呕,1,只是强吻？？只是？还是说当时只进行到强吻？令人作呕,Different
0,我也觉得一个商业巨子要是动不动就能被人仙人跳 这说明他这智商能力都不太行啊 赶紧让贤吧,1,我也觉得一个商业巨子要是动不动就能被人仙人跳 这说明他这智商能力都不太行啊 赶紧让贤吧,Different
1,你应给和在女性被强奸然后质问人家晚上为啥出门的人是同一批,0,你应给和在女性被强奸然后质问人家晚上为啥出门的人是同一批,Different
0,不是吧氧气们这种微博不应该随手一个举报送他归西和这种掐字眼吃鱼吃很好各种挑刺的微博废啥话呢直接随手举报就完了,1,不是吧氧气们这种微博不应该随手一个举报送他归西和这种掐字眼吃鱼吃很好各种挑刺的微博废啥话呢直接随手举报就完了,Different
0,管好自己孩子姓什么就好了，管人家孩子干什么，这么在乎自己独立不独立，自己独立有丝分裂生个娃去呀，自己独立带娃去呀,1,管好自己孩子姓什么就好了，管人家孩子干什么，这么在乎自己独立不独立，自己独立有丝分裂生个娃去呀，自己独立带娃去呀,Different
0,"slant就是斜线，根本就没有眼睛的意思。说它歧视源于slanted eyes。怎么说你就是活在自己的意淫里面,你在证明什么？斜线来源跟眼睛没关系？你成功了，然后呢？让我看看你有多傻吗？,首先从语意上开始，“眼睛小”“眯缝眼”是中性词，“斜眼”是贬义词；其次从词根上了解，slanted eyes就是斜眼的意思，所以the slants是斜眼们",1,"slant就是斜线，根本就没有眼睛的意思。说它歧视源于slanted eyes。怎么说你就是活在自己的意淫里面,你在证明什么？斜线来源跟眼睛没关系？你成功了，然后呢？让我看看你有多傻吗？,首先从语意上开始，“眼睛小”“眯缝眼”是中性词，“斜眼”是贬义词；其次从词根上了解，slanted eyes就是斜眼的意思，所以the slants是斜眼们",Different
0,"我漠视了吗？没有吧。割席真的好好笑，笑道我了。建议你先与一切强奸犯仇女分子割席。 思想成熟之后再上网评论，谢谢。,啊？难道不是因为他们做错了吗？ 每个人的理念都不一样，代表不代表的有意义吗？一个标签重要吗？热爱给人贴标签也就算了，还被这种思考范式同化了，没了能代表自己的标签就不能活了？建议你成熟点。",1,"我漠视了吗？没有吧。割席真的好好笑，笑道我了。建议你先与一切强奸犯仇女分子割席。 思想成熟之后再上网评论，谢谢。,啊？难道不是因为他们做错了吗？ 每个人的理念都不一样，代表不代表的有意义吗？一个标签重要吗？热爱给人贴标签也就算了，还被这种思考范式同化了，没了能代表自己的标签就不能活了？建议你成熟点。",Different
0,不管怎样，这种回踩的做法就是不对，不懂评论里怎么会有没脑子的人觉得站茶就是饭圈行为，摆脱不要把我们和内鱼联系起来好吗，口区,1,不管怎样，这种回踩的做法就是不对，不懂评论里怎么会有没脑子的人觉得站茶就是饭圈行为，摆脱不要把我们和内鱼联系起来好吗，口区,Different
0,我实在是搞不懂有些人的三观了！他死很可怜吗？二十几个受害者听到自杀的消息难道会拍手称快？她们要的是法律的制裁然而他畏罪自杀让那些被害人永远得不到法律的道歉 还说他死的很可惜？还牵扯到他女儿 他女儿难道不会觉得有这样的父亲而感到耻辱吗,1,我实在是搞不懂有些人的三观了！他死很可怜吗？二十几个受害者听到自杀的消息难道会拍手称快？她们要的是法律的制裁然而他畏罪自杀让那些被害人永远得不到法律的道歉 还说他死的很可惜？还牵扯到他女儿 他女儿难道不会觉得有这样的父亲而感到耻辱吗,Different
0,这些从带带大师兄过来的阴阳师，一开口就让人生理不适，把柯洁捧得昏头了。,1,这些从带带大师兄过来的阴阳师，一开口就让人生理不适，把柯洁捧得昏头了。,Different
0,还上升女权了抄袭还女权了。思路不是一般的清奇。继续心疼叔,1,还上升女权了抄袭还女权了。思路不是一般的清奇。继续心疼叔,Different
1,所以一个人不整天嘴上挂着爱国就是不爱国，一旦嘲讽无脑爱国就是不爱国是吧？,0,所以一个人不整天嘴上挂着爱国就是不爱国，一旦嘲讽无脑爱国就是不爱国是吧？,Different
0,就一句话反婚的时候就不要跳脚出来bbbb个没完，千万不要被女人占了便宜，双标个没完就行了，都是清纯白莲花别被我们女人害了真的，还要费时间写好几千字来立牌坊说自己多无辜何必呢是吧，又不会死。,1,就一句话反婚的时候就不要跳脚出来bbbb个没完，千万不要被女人占了便宜，双标个没完就行了，都是清纯白莲花别被我们女人害了真的，还要费时间写好几千字来立牌坊说自己多无辜何必呢是吧，又不会死。,Different
0,也别跟他谈什么逻辑不逻辑，他懂个屁，但凡脑子清醒点都不会站在柯洁立场上被他的观点裹挟。他就是随便用个逻辑的词来掩盖自己脑袋空空，真要谈逻辑，他连转折关系因果关系都不见得说得出来。,1,也别跟他谈什么逻辑不逻辑，他懂个屁，但凡脑子清醒点都不会站在柯洁立场上被他的观点裹挟。他就是随便用个逻辑的词来掩盖自己脑袋空空，真要谈逻辑，他连转折关系因果关系都不见得说得出来。,Different
1,拜托要寄生男人，还要彩礼的那是婚姻公主好吗,0,拜托要寄生男人，还要彩礼的那是婚姻公主好吗,Different
0,国外和我们的制度和思想都不一样，我们是社区街区分开，国外是融合，所以他们看起来都是别墅，因为他们基本上没有小区一说，况且他们的消费理念是先花钱再还贷，有些人看起来光鲜亮丽，背后不知道欠了多少债了，崇洋媚外是真的恶心，不配是中国人,1,国外和我们的制度和思想都不一样，我们是社区街区分开，国外是融合，所以他们看起来都是别墅，因为他们基本上没有小区一说，况且他们的消费理念是先花钱再还贷，有些人看起来光鲜亮丽，背后不知道欠了多少债了，崇洋媚外是真的恶心，不配是中国人,Different
0,我自己说出来把自己恶心到了，平权两个字真恶心,1,我自己说出来把自己恶心到了，平权两个字真恶心,Different
0,你们“梅姨”玩双标的事儿还没洗清呢，天天立个女权斗士的牌坊，不如先讲讲她力挺的波兰斯基之前性犯罪的事？,1,你们“梅姨”玩双标的事儿还没洗清呢，天天立个女权斗士的牌坊，不如先讲讲她力挺的波兰斯基之前性犯罪的事？,Different
0,nh戏精太捉妖了吧，什么都要批一下。见不得豆豆红，豆豆好么，真的是让人讨厌啊,1,nh戏精太捉妖了吧，什么都要批一下。见不得豆豆红，豆豆好么，真的是让人讨厌啊,Different
1,以前我真的有点厌女思想。现在？我厌男。,0,以前我真的有点厌女思想。现在？我厌男。,Different
0,真的今天就简直莫名其妙。被害妄想症吗给自己买热搜，又炸人，说hupi没有心理疾病我都不信了。根本就没有谁跑她地盘叨叨她啊。,1,真的今天就简直莫名其妙。被害妄想症吗给自己买热搜，又炸人，说hupi没有心理疾病我都不信了。根本就没有谁跑她地盘叨叨她啊。,Different
0,"对，不用证明，因为大家都知道不是方的，我不想跟你讲道理，因为你脑子绝对有病,这还用举例子，弱智田园女权的存在本就是事实",1,"对，不用证明，因为大家都知道不是方的，我不想跟你讲道理，因为你脑子绝对有病,这还用举例子，弱智田园女权的存在本就是事实",Different
0,把你关在笼子里，三年去看你一次算不算监禁？报案没有下文，回家没有地方,1,把你关在笼子里，三年去看你一次算不算监禁？报案没有下文，回家没有地方,Different
0,"那我也相信427是肖战搞的，但也没有人能直接证明就是他搞的。不说了，你也继续去相信你的papi酱的无辜纯洁。,之前从未听说恩和被拉黑情况。那还有15个炸号的呢，恩和禁言后papi的置顶热搜就接着来，咋那么巧啊？,上热搜都没禁言，恩和怕是傻了看到自己热搜还去找别地评论。就算要说也是转发了说，一直都是这样。,恩和又没去别处评论，而且独留她禁言。和之前肖战留风车存在过的某一个号禁言操作太相似。像风车这种战争的疯狗和肖战都要来几百个回合，所以我觉得恩和现在闹不理智。,也是。但恩和是在她自己微博提一句话，其他是她评论说出来的。没有papi买通稿，这件事根本不出圈。可能恩和下一条微博就讲其他事了。 我不赞成恩和现在的做法，死磕不了。或者说恩和死磕见效性不大。但papi干那些事也确实……,那天晚上我就看着的先有四五个通稿，时间文案都差不多。百度热门搜索比微博热搜早。热搜线上说事，再弄一个恩和的热搜。后来炸号禁言，留一个自己的热搜。真的，操作和肖战的一样。 我以为这件风波就这么过去了，不是在太太你这里看到我也不知道恩和咽不下这口气，所以不清楚她咋想。",1,"那我也相信427是肖战搞的，但也没有人能直接证明就是他搞的。不说了，你也继续去相信你的papi酱的无辜纯洁。,之前从未听说恩和被拉黑情况。那还有15个炸号的呢，恩和禁言后papi的置顶热搜就接着来，咋那么巧啊？,上热搜都没禁言，恩和怕是傻了看到自己热搜还去找别地评论。就算要说也是转发了说，一直都是这样。,恩和又没去别处评论，而且独留她禁言。和之前肖战留风车存在过的某一个号禁言操作太相似。像风车这种战争的疯狗和肖战都要来几百个回合，所以我觉得恩和现在闹不理智。,也是。但恩和是在她自己微博提一句话，其他是她评论说出来的。没有papi买通稿，这件事根本不出圈。可能恩和下一条微博就讲其他事了。 我不赞成恩和现在的做法，死磕不了。或者说恩和死磕见效性不大。但papi干那些事也确实……,那天晚上我就看着的先有四五个通稿，时间文案都差不多。百度热门搜索比微博热搜早。热搜线上说事，再弄一个恩和的热搜。后来炸号禁言，留一个自己的热搜。真的，操作和肖战的一样。 我以为这件风波就这么过去了，不是在太太你这里看到我也不知道恩和咽不下这口气，所以不清楚她咋想。",Different
1,什么男权女权的，我觉得用聪明、笨蛋来划分更科学,0,什么男权女权的，我觉得用聪明、笨蛋来划分更科学,Different
1,这些人一说话就知道是性别男了，他们以为自己伪装得好罢了,0,这些人一说话就知道是性别男了，他们以为自己伪装得好罢了,Different
1,哈哈哈哈 各位不着急当爹的同志 莫挨拳师好么 pua不香么？,0,哈哈哈哈 各位不着急当爹的同志 莫挨拳师好么 pua不香么？,Different
0,这赔钱货还不如娃娃 竟然只是为了做记号才让崽子随爹姓 不知道的还以为是其它哺乳动物产幼崽一生七八个 还要用别人的姓给记号否则怕自己弄混了,1,这赔钱货还不如娃娃 竟然只是为了做记号才让崽子随爹姓 不知道的还以为是其它哺乳动物产幼崽一生七八个 还要用别人的姓给记号否则怕自己弄混了,Different
1,女人真是害人，你同意的再反悔，有意思吗？,0,女人真是害人，你同意的再反悔，有意思吗？,Different
0,我又不搞女权，你跟我普及我也懒得看啊，我就一双标嘴臭吃瓜群众，不喜欢被反驳，谁骂我我骂谁,1,我又不搞女权，你跟我普及我也懒得看啊，我就一双标嘴臭吃瓜群众，不喜欢被反驳，谁骂我我骂谁,Different
0,哈哈哈，我都懒得和你们这种人对线了。。怎么滴，我觉得你这种人如果生了孩子就是和母鸡下蛋一样。。,1,哈哈哈，我都懒得和你们这种人对线了。。怎么滴，我觉得你这种人如果生了孩子就是和母鸡下蛋一样。。,Different
0,她是真的忠于共和党终于权力，我相信如果她是个男的会凭借话术和无耻成为相当成功的保守党派政客（从“成就”和影响力来看她自己已经是了）,1,她是真的忠于共和党终于权力，我相信如果她是个男的会凭借话术和无耻成为相当成功的保守党派政客（从“成就”和影响力来看她自己已经是了）,Different
1,。， 冬奥会要开始了，希望日本人不要再在韩国偷相机了你们只要在韩国做坏事，中国的公知就栽赃朝鲜运动员。朝鲜运动不容易，你们为什么助纣为虐。,0,。， 冬奥会要开始了，希望日本人不要再在韩国偷相机了你们只要在韩国做坏事，中国的公知就栽赃朝鲜运动员。朝鲜运动不容易，你们为什么助纣为虐。,Different
0,"女权欠你的？啥几把人不人，出生权都没有，六千万消失的女婴你眼瞎看不见？,咋的，你又有女权鉴定资格证？",1,"女权欠你的？啥几把人不人，出生权都没有，六千万消失的女婴你眼瞎看不见？,咋的，你又有女权鉴定资格证？",Different
0,对，你最漂亮，来屁股撅起来让尼哥插一下，满足你所有幻想，满足了？不够还有,1,对，你最漂亮，来屁股撅起来让尼哥插一下，满足你所有幻想，满足了？不够还有,Different
0,对号入座的真的是男的？恐怕还有各种不男不女水号吧,1,对号入座的真的是男的？恐怕还有各种不男不女水号吧,Different
0,真的有事吗？本来就是和粉丝就是开玩笑互相打趣的性格我并没有觉得p2有任何问题 完全就是开玩笑啊了解他的人都知道他的为人 断章取义真的太恶心了而且我们女友粉什么也会开玩笑就是“馋他身子”“我可以”那是不是又要说我yy男的不尊重男的了？,1,真的有事吗？本来就是和粉丝就是开玩笑互相打趣的性格我并没有觉得p2有任何问题 完全就是开玩笑啊了解他的人都知道他的为人 断章取义真的太恶心了而且我们女友粉什么也会开玩笑就是“馋他身子”“我可以”那是不是又要说我yy男的不尊重男的了？,Different
0,你就这水平还想出来杠 当杠精不丢人现眼？ 每天不找骂难受呢？ 自己跳出来对号入座  闲的？,1,你就这水平还想出来杠 当杠精不丢人现眼？ 每天不找骂难受呢？ 自己跳出来对号入座  闲的？,Different
0,只能说人口太多总会出几个渣滓，道貌岸然且衣冠禽兽,1,只能说人口太多总会出几个渣滓，道貌岸然且衣冠禽兽,Different
0,ed被骂主要是真的很烂啊 跟不是女性有什么关系 这样说的话那优秀的女音乐人也太可怜了吧,1,ed被骂主要是真的很烂啊 跟不是女性有什么关系 这样说的话那优秀的女音乐人也太可怜了吧,Different
0,别管这些看了点娱乐新闻就以为自己啥都知道的人了  不值当,1,别管这些看了点娱乐新闻就以为自己啥都知道的人了  不值当,Different
0,这样的人是怎么厚着脸皮说出“不被其它政治问题绑架”的？那也得能绑架到你啊,1,这样的人是怎么厚着脸皮说出“不被其它政治问题绑架”的？那也得能绑架到你啊,Different
0,小姐姐，加油，微博越来越恶心了，全女尊男卑了，男女平等个屁 ，我随便看看，都能发现一群骂男的都，还都是没有规范范围的，直接看到个男的就骂,1,小姐姐，加油，微博越来越恶心了，全女尊男卑了，男女平等个屁 ，我随便看看，都能发现一群骂男的都，还都是没有规范范围的，直接看到个男的就骂,Different
1,这个恶毒驴是不是花十多万让小鳄鱼毛毛赔了一万多那个博主？,0,这个恶毒驴是不是花十多万让小鳄鱼毛毛赔了一万多那个博主？,Different
0,赔钱货把冠姓权拱手相让 看看男人怎么说,1,赔钱货把冠姓权拱手相让 看看男人怎么说,Different
0,真的是 看个电视剧把我气坏了，静怡一点都没有留学生的样子，小雪就是真的没脑子啊！这也太傻了吧！,1,真的是 看个电视剧把我气坏了，静怡一点都没有留学生的样子，小雪就是真的没脑子啊！这也太傻了吧！,Different
1,这你就没看明白了吧，我们中国男孩从来不给黑人加定语，歧视就歧视，歧视得理直气壮，毕竟我们又不欠黑人，中国只有一个种族,0,这你就没看明白了吧，我们中国男孩从来不给黑人加定语，歧视就歧视，歧视得理直气壮，毕竟我们又不欠黑人，中国只有一个种族,Different
0,像微博或者别的网络的地方 我感觉没得下线 我真的惊了 我真的怀疑有没有脑子,1,像微博或者别的网络的地方 我感觉没得下线 我真的惊了 我真的怀疑有没有脑子,Different
1,恐惧可以加速传播而威慑可以塑造地位，无需思考的谩骂可以快速带来流量,0,恐惧可以加速传播而威慑可以塑造地位，无需思考的谩骂可以快速带来流量,Different
0,真是厉害  骂完别人就删博然后在自己微博里卖惨不知道的以为你多委屈呢,1,真是厉害  骂完别人就删博然后在自己微博里卖惨不知道的以为你多委屈呢,Different
0,哎 丑人多作怪 都是钱和名利惹的祸 人一旦有名气或者有钱了 就变坏了，这是多数人的一种通病,1,哎 丑人多作怪 都是钱和名利惹的祸 人一旦有名气或者有钱了 就变坏了，这是多数人的一种通病,Different
1,在那些女权大V下面从不敢发言，怕围剿,0,在那些女权大V下面从不敢发言，怕围剿,Different
0,查啦美粉丝能不能别弱智粉圈那一套啊？片子他自己演的，演完划清界限也是他自己，说他又当又立有错吗？,1,查啦美粉丝能不能别弱智粉圈那一套啊？片子他自己演的，演完划清界限也是他自己，说他又当又立有错吗？,Different
0,"我跟你说这种人还有一个小分支，不以有没有钱作为鄙视链的依据，完全就是无理由无脑崇拜理科自称“聪明”“有逻辑思维”“反应快”，狗屁咧结果反而是这批人一点都不analytical，跟trump supporters啊性别歧视者群体重合率特别高,赞成 不过已经快两百赞了真的没问题吗 而且评论区怎么还有人攻击我名字奇怪一看就不像好人 这都啥跟啥",1,"我跟你说这种人还有一个小分支，不以有没有钱作为鄙视链的依据，完全就是无理由无脑崇拜理科自称“聪明”“有逻辑思维”“反应快”，狗屁咧结果反而是这批人一点都不analytical，跟trump supporters啊性别歧视者群体重合率特别高,赞成 不过已经快两百赞了真的没问题吗 而且评论区怎么还有人攻击我名字奇怪一看就不像好人 这都啥跟啥",Different
0,有错啊 你脑子里又当又立的定义已经被粉圈搞歪了还不知道吗？,1,有错啊 你脑子里又当又立的定义已经被粉圈搞歪了还不知道吗？,Different
1,这个其实是当权政府的选择，个人在国家机器面前真的话语权很小到忽略不计。算了，这种政策性话题也是很没劲，一说都高潮。就没有几个能心平气和地讲事实，责任权利的。我念书的时候就已经在修民法了，今年才弄出来《民法总则》，里面也是一塌糊涂，中国就是聪明能干的人太多而且都从政。,0,这个其实是当权政府的选择，个人在国家机器面前真的话语权很小到忽略不计。算了，这种政策性话题也是很没劲，一说都高潮。就没有几个能心平气和地讲事实，责任权利的。我念书的时候就已经在修民法了，今年才弄出来《民法总则》，里面也是一塌糊涂，中国就是聪明能干的人太多而且都从政。,Different
1,早就知道这女的蛇蝎心肠 所以我没有看海王,0,早就知道这女的蛇蝎心肠 所以我没有看海王,Different
1,"这就是以讹传讹的效果，一个被全网抵制的人说的话还再被不认识的人奉为名言,这跟性别有关系？王默默被全网抵制了，你说的就是她的名言，你说呢,女拳带师王默默？",0,"这就是以讹传讹的效果，一个被全网抵制的人说的话还再被不认识的人奉为名言,这跟性别有关系？王默默被全网抵制了，你说的就是她的名言，你说呢,女拳带师王默默？",Different
1,哦吼男人又隐身了？别忘了罪魁祸首究竟是谁,0,哦吼男人又隐身了？别忘了罪魁祸首究竟是谁,Different
0,它为什么觉得自己是购买者？雄竞中它不过是一个量屌而卖没有三斤重的滞销品吧,1,它为什么觉得自己是购买者？雄竞中它不过是一个量屌而卖没有三斤重的滞销品吧,Different
1,我的意思是，我们不要反感极端这个词，他并不是一个贬义词，一味的温和是争取不到我们应得的权利的。,0,我的意思是，我们不要反感极端这个词，他并不是一个贬义词，一味的温和是争取不到我们应得的权利的。,Different
1,然后老师会告诉你怪你自己不会保护自己 家长会告诉你你要是强烈反抗男生不会成功 警察会告诉你别追究了对你自己名誉不好 律师会告诉你强奸很难定案 维权真的很难,0,然后老师会告诉你怪你自己不会保护自己 家长会告诉你你要是强烈反抗男生不会成功 警察会告诉你别追究了对你自己名誉不好 律师会告诉你强奸很难定案 维权真的很难,Different
1,因为没有证据，魔鬼仍旧可以为所欲为。为那些受害者感到抱歉,0,因为没有证据，魔鬼仍旧可以为所欲为。为那些受害者感到抱歉,Different
0,我感觉，如果是女的，和抱团那几个大v融不进去吧。油油腻腻的,1,我感觉，如果是女的，和抱团那几个大v融不进去吧。油油腻腻的,Different
0,这人是有病吧。姓氏是历史的产物，现在就算从母姓也是男人的姓。而且最早的姓氏是部落名，也不代表个体。真要这么较真，就自己造个姓吧,1,这人是有病吧。姓氏是历史的产物，现在就算从母姓也是男人的姓。而且最早的姓氏是部落名，也不代表个体。真要这么较真，就自己造个姓吧,Different
0,啧，反家暴不欠你们，女权也不欠你们，劝你别老拉反家暴和女权遮脸，会被你熏着的,1,啧，反家暴不欠你们，女权也不欠你们，劝你别老拉反家暴和女权遮脸，会被你熏着的,Different
0,真的吐了，原来事情是这样，是她直接炸h不让人说话啊,1,真的吐了，原来事情是这样，是她直接炸h不让人说话啊,Different
1,倒也不是非得喜欢长得帅的，只是丑比太丑看不下眼罢了,0,倒也不是非得喜欢长得帅的，只是丑比太丑看不下眼罢了,Different
1,这事儿你让大伙怎么跟她站在一边啊？捍卫她老公的冠姓权一百年不动摇吗？,0,这事儿你让大伙怎么跟她站在一边啊？捍卫她老公的冠姓权一百年不动摇吗？,Different
0,我还看过百度推送的姓“死”的怎么给孩子取名呢，男人姓死姓屎都不会觉得不好听，有的赔钱货得不到就得不到，非说自己不在意,1,我还看过百度推送的姓“死”的怎么给孩子取名呢，男人姓死姓屎都不会觉得不好听，有的赔钱货得不到就得不到，非说自己不在意,Different
1,这叫激进吗？都不以推翻现有社会结构反而维护的叫什么激进啊,0,这叫激进吗？都不以推翻现有社会结构反而维护的叫什么激进啊,Different
0,第一个伴娘应该跟新娘绝交，要是我绝对报警，既然要热闹就热闹个够。这种朋友劳资就算一辈子没朋友也不稀罕要。,1,第一个伴娘应该跟新娘绝交，要是我绝对报警，既然要热闹就热闹个够。这种朋友劳资就算一辈子没朋友也不稀罕要。,Different
1,针对男婴男童的所谓女权者，只是换个性别的爹罢了,0,针对男婴男童的所谓女权者，只是换个性别的爹罢了,Different
0,做了坏事的那些“人”觉得“爽”了，对被害人而言，就是难以言喻的愤怒和恶心，色狼和黑心商人，都该付出代价,1,做了坏事的那些“人”觉得“爽”了，对被害人而言，就是难以言喻的愤怒和恶心，色狼和黑心商人，都该付出代价,Different
1,没有丑男人只有懒男人，男容的改善=国德的提升，男人请捡起你们敷粉的传统。,0,没有丑男人只有懒男人，男容的改善=国德的提升，男人请捡起你们敷粉的传统。,Different
1,放开单身使用精子库的人工辅助生育，完美解决问题，还可以提升下国民素质，秦汉（其实是秦）后中国人口体格和智商双降，就是因为限制了单身女性生育导致的！,0,放开单身使用精子库的人工辅助生育，完美解决问题，还可以提升下国民素质，秦汉（其实是秦）后中国人口体格和智商双降，就是因为限制了单身女性生育导致的！,Different
1,活着就是“极端”女权，死了就是终身女权。,0,活着就是“极端”女权，死了就是终身女权。,Different
1,毕竟死道友不死贫道，拉一批信徒收一波💰,0,毕竟死道友不死贫道，拉一批信徒收一波💰,Different
0,"别人家的私事,关你屁事 那些键盘侠太把自己当回事了",1,"别人家的私事,关你屁事 那些键盘侠太把自己当回事了",Different
0,我亲眼看见还包括18岁到22岁，还有仅限处女。哈哈哈哈，为了长命百岁我也要重拳出击了。,1,我亲眼看见还包括18岁到22岁，还有仅限处女。哈哈哈哈，为了长命百岁我也要重拳出击了。,Different
0,这种人需要要我们广大女粉丝去狠撕！,1,这种人需要要我们广大女粉丝去狠撕！,Different
0,这个人的三观太恐怖了，那照这样说这个社会就没有任何约束了？打着解放的幌子，谁想干嘛就干嘛。简直不可理喻。,1,这个人的三观太恐怖了，那照这样说这个社会就没有任何约束了？打着解放的幌子，谁想干嘛就干嘛。简直不可理喻。,Different
0,没办法，既然非要搞人吃人的丛林法则逻辑，那他们被淘汰也是活该,1,没办法，既然非要搞人吃人的丛林法则逻辑，那他们被淘汰也是活该,Different
1,生来就在专制国家，逃出去是有门槛的，比如足够的钱和机会，逃不出去的人是被迫为奴；而不结婚是没有门槛的，在国内，很少有人是被捆着绑着结婚吧，大把女人自带嫁妆贡献子宫和冠姓权当赔钱货去结婚，这就是主动为奴,0,生来就在专制国家，逃出去是有门槛的，比如足够的钱和机会，逃不出去的人是被迫为奴；而不结婚是没有门槛的，在国内，很少有人是被捆着绑着结婚吧，大把女人自带嫁妆贡献子宫和冠姓权当赔钱货去结婚，这就是主动为奴,Different
0,辱骂可以骂回去。理论可以胡搅蛮缠。唯有事实听不得。,1,辱骂可以骂回去。理论可以胡搅蛮缠。唯有事实听不得。,Different
0,Omg！劳资天天在群里玩红包大冒险唱歌玩得不亦乐乎，谁特么有空去diss无关人等啊？我还没闲到那个地步！真的是没事找事，天天吃饱没事撑着了吧！,1,Omg！劳资天天在群里玩红包大冒险唱歌玩得不亦乐乎，谁特么有空去diss无关人等啊？我还没闲到那个地步！真的是没事找事，天天吃饱没事撑着了吧！,Different
1,并不是，因为中国现在是大资本进入，演员机会要比日韩演员多得多，国内基本上不可能有谁能被封杀，当钱多到一定程度的时候，这种事真的会少不少，那个财团愿意看到自己花大钱请导演睡演员不好好拍戏，自己往床上爬的不算,0,并不是，因为中国现在是大资本进入，演员机会要比日韩演员多得多，国内基本上不可能有谁能被封杀，当钱多到一定程度的时候，这种事真的会少不少，那个财团愿意看到自己花大钱请导演睡演员不好好拍戏，自己往床上爬的不算,Different
0,诗人和导演 不知道谁更骚 国内国外都一样 文化界不干不净的太多了,1,诗人和导演 不知道谁更骚 国内国外都一样 文化界不干不净的太多了,Different
0,"可怕的明知道梁钰是粉丝，还有在她微博下杠的，这些人真是毫无底线的恶心。,别人歧视我的时候我就反歧视，别人歧视我讨厌的人的时候，我就歧视，最自私的就是这种人了吧。",1,"可怕的明知道梁钰是粉丝，还有在她微博下杠的，这些人真是毫无底线的恶心。,别人歧视我的时候我就反歧视，别人歧视我讨厌的人的时候，我就歧视，最自私的就是这种人了吧。",Different
