MaleLabel,text,FemaleLabel,text,LabelComparison
1,在上海务工的安徽人很多，一般对安徽有地域黑，其他身份对安徽无感，谈不上黑。🤣,0,在上海务工的安徽人很多，一般对安徽有地域黑，其他身份对安徽无感，谈不上黑。🤣,Different
1,最多的还是东北，什么口音都甩锅给东北，就像唐山打人，明明没有东北人偏说是东北人。而且这种现象不是一次两次了。,0,最多的还是东北，什么口音都甩锅给东北，就像唐山打人，明明没有东北人偏说是东北人。而且这种现象不是一次两次了。,Different
0,这是中国人，可怕,1,这是中国人，可怕,Different
0,不敢当面对线只敢开小灶,1,不敢当面对线只敢开小灶,Different
1,我之前一直感觉没人黑安徽都是黑河南后来浙江和上海的朋友告诉我他们那边对河南的歧视反而不如安徽我也不是很懂为啥😅,0,我之前一直感觉没人黑安徽都是黑河南后来浙江和上海的朋友告诉我他们那边对河南的歧视反而不如安徽我也不是很懂为啥😅,Different
1,是的，种族不同文化必然不认同，这是无法共存的,0,是的，种族不同文化必然不认同，这是无法共存的,Different
0,当然如果是爱出去乱约的，无论男女都非常的恶心,1,当然如果是爱出去乱约的，无论男女都非常的恶心,Different
1,那什么，事实上大多数gay对女性拥有好感，而其中很多gay又反感直男，因为观念上极大的不合🍉gay一般是不可能反感女性的,0,那什么，事实上大多数gay对女性拥有好感，而其中很多gay又反感直男，因为观念上极大的不合🍉gay一般是不可能反感女性的,Different
1,雀氏啊，不结婚生活质量能得到显著提高,0,雀氏啊，不结婚生活质量能得到显著提高,Different
1,我们都是家暴男捏,0,我们都是家暴男捏,Different
0,不顶你挂起来13天怎么行呢,1,不顶你挂起来13天怎么行呢,Different
0,你不就是自己玩游戏玩的不好，还骂别人吗？,1,你不就是自己玩游戏玩的不好，还骂别人吗？,Different
1,强卖切糕破产之后偷井盖被当地人打，结果被发现还挺能打，于是被人拉进了黑社会，然后被派去经营拉面馆，，，，,0,强卖切糕破产之后偷井盖被当地人打，结果被发现还挺能打，于是被人拉进了黑社会，然后被派去经营拉面馆，，，，,Different
1,就算是女的打男的，男的只要敢还一下手，那么后果就不堪设想,0,就算是女的打男的，男的只要敢还一下手，那么后果就不堪设想,Different
1,对的，好多安徽人在网上骨头真的软,0,对的，好多安徽人在网上骨头真的软,Different
1,尊重？很多男同性恋都是在涉世不深时被忽悠甚至被骗的。,0,尊重？很多男同性恋都是在涉世不深时被忽悠甚至被骗的。,Different
1,已经输了，新生儿60%是黑人。以后的法国是一个黑人国家。。大概就是20年后。。,0,已经输了，新生儿60%是黑人。以后的法国是一个黑人国家。。大概就是20年后。。,Different
1,江南三村最初是某些地方用来嘲讽江浙沪的梗。如同包邮区包邮是因为包邮区人民穷付不起邮费一样。都是某些地区嘲讽江浙沪的梗。这样的梗还有很多。[摊手],0,江南三村最初是某些地方用来嘲讽江浙沪的梗。如同包邮区包邮是因为包邮区人民穷付不起邮费一样。都是某些地区嘲讽江浙沪的梗。这样的梗还有很多。[摊手],Different
1,唉，但nq觉得自己不能共情任何男性很棒。。。,0,唉，但nq觉得自己不能共情任何男性很棒。。。,Different
1,要是这些人不再祸害别人，那我倒是觉得挺好的，基因选择嘛，聪明人活下来，傻得慢慢就消失了,0,要是这些人不再祸害别人，那我倒是觉得挺好的，基因选择嘛，聪明人活下来，傻得慢慢就消失了,Different
0,嫌办的寒颤女方咋不出钱办的好点捏?,1,嫌办的寒颤女方咋不出钱办的好点捏?,Different
1,上个回答下面就有一个河南人在骂东北人😆👍,0,上个回答下面就有一个河南人在骂东北人😆👍,Different
1,因为网络世界和现实不一样的，网上大家可以胡bb,0,因为网络世界和现实不一样的，网上大家可以胡bb,Different
0,哈哈哈哈女人,1,哈哈哈哈女人,Different
1,为什么不支持同性恋就是束缚思想，这是道德绑架吗,0,为什么不支持同性恋就是束缚思想，这是道德绑架吗,Different
1,这次唐山烧烤，就有人说“听口音是东北人干的”，任何坏事，都扣到东北人头上,0,这次唐山烧烤，就有人说“听口音是东北人干的”，任何坏事，都扣到东北人头上,Different
0,很好的一个对女拳的分析，,1,很好的一个对女拳的分析，,Different
0,黑人是不是土人的一种？,1,黑人是不是土人的一种？,Different
1,慈溪这边很多厂子都不招贵州人，不过现在好多了,0,慈溪这边很多厂子都不招贵州人，不过现在好多了,Different
0,我特么直接立地成佛,1,我特么直接立地成佛,Different
0,我寻思人长得帅的也看不上你啊⁉,1,我寻思人长得帅的也看不上你啊⁉,Different
0,你要过去管着女的给你来一句“我乐意被打”你信不信，真事。,1,你要过去管着女的给你来一句“我乐意被打”你信不信，真事。,Different
0,东南亚对中国男应该蛮友好 欧美发达国家女生对中国男… 我说各位要提高个人魅力主动一些 不光是钱 怎么了？当然不能像你一样 素质要高一些 可惜很多人都不能在自己身上找原因啊,1,东南亚对中国男应该蛮友好 欧美发达国家女生对中国男… 我说各位要提高个人魅力主动一些 不光是钱 怎么了？当然不能像你一样 素质要高一些 可惜很多人都不能在自己身上找原因啊,Different
1,男性被害一般上不了微博热搜，女性被害才有更高的流量，媒体热衷于报道。,0,男性被害一般上不了微博热搜，女性被害才有更高的流量，媒体热衷于报道。,Different
1,大多黑人都是入赘的,0,大多黑人都是入赘的,Different
1,我还真的信，河南那一圈，因为河南黄河被绝口，河南人四面都有逃难，所以，陕西河北山东山西都有黑，现在陕西是主力了，因为两省利益问题，河北和河南口音不仔细注意着，可能分不清，就像我以前一直以为王宝强是我们河南的😅，山西以前也是有钱，现在老实了，山东和河南关系一直说还行吧，现在经济北方老大和老二，安徽关系算是最好，特别是皖北，湖北因为两个省会原因，也是互骂的厉害,0,我还真的信，河南那一圈，因为河南黄河被绝口，河南人四面都有逃难，所以，陕西河北山东山西都有黑，现在陕西是主力了，因为两省利益问题，河北和河南口音不仔细注意着，可能分不清，就像我以前一直以为王宝强是我们河南的😅，山西以前也是有钱，现在老实了，山东和河南关系一直说还行吧，现在经济北方老大和老二，安徽关系算是最好，特别是皖北，湖北因为两个省会原因，也是互骂的厉害,Different
1,除了东北上海河南其他地方真不叫黑,0,除了东北上海河南其他地方真不叫黑,Different
1,这要再加上在山大当过学伴，buff就叠满了,0,这要再加上在山大当过学伴，buff就叠满了,Different
0,计划生育80年代发生的。我们这大概70年代末（乡下）。所以我们这80-90几乎都是独生子女，不论城市还是乡下。我同学里有兄弟姐妹的屈指可数。这里是东部沿海，如今当地人口稀少，本地人特别少。分配财产子女都有份。我父母那代就不存在重男轻女（他们60后），也不存在全职太太。所以中国很大，很多事情我是成年后到其他地方才知道是真的。所以也意识到好像女拳打的世界和我认知的不太一样。她们或真的生在水深火热，或只是根据别人的经历打拳。,1,计划生育80年代发生的。我们这大概70年代末（乡下）。所以我们这80-90几乎都是独生子女，不论城市还是乡下。我同学里有兄弟姐妹的屈指可数。这里是东部沿海，如今当地人口稀少，本地人特别少。分配财产子女都有份。我父母那代就不存在重男轻女（他们60后），也不存在全职太太。所以中国很大，很多事情我是成年后到其他地方才知道是真的。所以也意识到好像女拳打的世界和我认知的不太一样。她们或真的生在水深火热，或只是根据别人的经历打拳。,Different
0,一个可爱一个丑,1,一个可爱一个丑,Different
1,东北感谢唐山以前说黑社会联想地名绝对是东北 现在可是唐山了,0,东北感谢唐山以前说黑社会联想地名绝对是东北 现在可是唐山了,Different
0,放屁的时候还会用手把屁罩住，然后放在同学鼻子前把手松开，然后同学就会闻到屁味，这是我独家发明的整人招数，然后我同学也会这样报复我。我还会把头皮屑挠出一桌子，然后包在纸里送给女同学，然后看她们嫌弃的反应特别好玩。后来毕业的时候发现被我整得最多的女同桌原来一直暗恋我,1,放屁的时候还会用手把屁罩住，然后放在同学鼻子前把手松开，然后同学就会闻到屁味，这是我独家发明的整人招数，然后我同学也会这样报复我。我还会把头皮屑挠出一桌子，然后包在纸里送给女同学，然后看她们嫌弃的反应特别好玩。后来毕业的时候发现被我整得最多的女同桌原来一直暗恋我,Different
1,我不相信同性能改变性取向,0,我不相信同性能改变性取向,Different
1,我们已经被黑好多年了，现在河南人一和别人争论，别人就会说不愧是名声在外的河南人，几年前抗日剧很普遍时，还经常有把河南踢给日本的言论，，,0,我们已经被黑好多年了，现在河南人一和别人争论，别人就会说不愧是名声在外的河南人，几年前抗日剧很普遍时，还经常有把河南踢给日本的言论，，,Different
0,我觉得我也思想有点问题，是个女生双性恋，但是我觉得女女可接受（因为我也是）但是我觉得男男有点ex???我一度怀疑自己是不是毛病...明明自己也是被这个世界不认可的人居然会有这种思想，真的很不好意思,1,我觉得我也思想有点问题，是个女生双性恋，但是我觉得女女可接受（因为我也是）但是我觉得男男有点ex???我一度怀疑自己是不是毛病...明明自己也是被这个世界不认可的人居然会有这种思想，真的很不好意思,Different
0,可怜之人必有可恨之处,1,可怜之人必有可恨之处,Different
0,有了钱和地位，就更管不住下半身了。🙄,1,有了钱和地位，就更管不住下半身了。🙄,Different
0,你搁这发鬼图呢？,1,你搁这发鬼图呢？,Different
0,什么玩意儿。反正我身边的漂亮女同学都跟我玩儿得挺好的，也都很有素质，我也没见过什么乱七八糟的女拳行为啊。少上网，各位。,1,什么玩意儿。反正我身边的漂亮女同学都跟我玩儿得挺好的，也都很有素质，我也没见过什么乱七八糟的女拳行为啊。少上网，各位。,Different
0,你竟然不知道人类早就爱情不分物种了。你以为羊是用来干什么的？,1,你竟然不知道人类早就爱情不分物种了。你以为羊是用来干什么的？,Different
0,凭啥把锅甩给北京？,1,凭啥把锅甩给北京？,Different
0,为什么会被歧视？我觉得尊重是互相的，我不歧视任何群体，我是鄙夷某些行为。,1,为什么会被歧视？我觉得尊重是互相的，我不歧视任何群体，我是鄙夷某些行为。,Different
1,谁说老婆一定是女的？,0,谁说老婆一定是女的？,Different
1,这人可能这辈子没出过抚顺,0,这人可能这辈子没出过抚顺,Different
0,哪里都有好坏人，按地图分辨的非蠢即坏,1,哪里都有好坏人，按地图分辨的非蠢即坏,Different
0,人家安徽的，江苏人出省也就去上海，别给自己贴金,1,人家安徽的，江苏人出省也就去上海，别给自己贴金,Different
0,什么是快乐猩球？,1,什么是快乐猩球？,Different
1,反冲是在敌人预设的阵地上与敌人作战，伤亡大而收益低，哪怕夺下来以后敌人也能轻易毁掉（删评控评），没有意义，而另起炉灶，构筑自己的阵地就能让上面的局势敌我互换比如这个例子，同样可以提出“婚姻是为了确保每个女性都有一个固定的供养者”,0,反冲是在敌人预设的阵地上与敌人作战，伤亡大而收益低，哪怕夺下来以后敌人也能轻易毁掉（删评控评），没有意义，而另起炉灶，构筑自己的阵地就能让上面的局势敌我互换比如这个例子，同样可以提出“婚姻是为了确保每个女性都有一个固定的供养者”,Different
1,然而现在大多数人选择不结婚，剩下的大多数从外国娶，或者入赘外国。选择和本国人结婚的少之又少。,0,然而现在大多数人选择不结婚，剩下的大多数从外国娶，或者入赘外国。选择和本国人结婚的少之又少。,Different
0,😅25年没人要，你这,1,😅25年没人要，你这,Different
0,对事不对人吧，她又不打拳,1,对事不对人吧，她又不打拳,Different
1,现在欧美每一部电影都要有黑人，要不然就是种族歧视！现在天朝抗日剧里面开始出现黑人,0,现在欧美每一部电影都要有黑人，要不然就是种族歧视！现在天朝抗日剧里面开始出现黑人,Different
1,这是一个把外来入侵物种引到西欧的好机会,0,这是一个把外来入侵物种引到西欧的好机会,Different
1,以前确实是这样，现在觉得只针对南方了，我河南的，玩游戏有个区，东北河南都有，早期东北人骂河南人能把河南人骂自闭，现在风水轮流转，就不咋骂河南了,0,以前确实是这样，现在觉得只针对南方了，我河南的，玩游戏有个区，东北河南都有，早期东北人骂河南人能把河南人骂自闭，现在风水轮流转，就不咋骂河南了,Different
0,这里说没啥用，重口味的女人不会出现在这里,1,这里说没啥用，重口味的女人不会出现在这里,Different
0,欲壑难填利令智昏竭泽而渔,1,欲壑难填利令智昏竭泽而渔,Different
1,老一辈的人真的很多排外的呀 年轻人就好点了 既然很多人提出来就肯定是客观存在的事 不排除可能有些夸大但是说不存在就不可能了 年轻一辈人要做的更好扭转刻板印象才好…哪能因为别人说排外就真的变得排外…🤣,0,老一辈的人真的很多排外的呀 年轻人就好点了 既然很多人提出来就肯定是客观存在的事 不排除可能有些夸大但是说不存在就不可能了 年轻一辈人要做的更好扭转刻板印象才好…哪能因为别人说排外就真的变得排外…🤣,Different
0,这还不举报？？？,1,这还不举报？？？,Different
0,低智商杀害高智商,1,低智商杀害高智商,Different
1,唐山也被骂的好惨😭,0,唐山也被骂的好惨😭,Different
1,我愿意相信答主用吃辣做对比是无意中忽略了社会现状。但是对于同性恋行为，社会不仅表现出了有形的骂而已，因为对于一些机遇，一些舆论，一些无形的利益/压力，社会在这些方面的歧视比骂这一行为的伤害更甚。,0,我愿意相信答主用吃辣做对比是无意中忽略了社会现状。但是对于同性恋行为，社会不仅表现出了有形的骂而已，因为对于一些机遇，一些舆论，一些无形的利益/压力，社会在这些方面的歧视比骂这一行为的伤害更甚。,Different
0,我在网上不会共情但是我觉得我对待现实里的女生都挺好的不过也的确没遇到女拳，身边女生都挺友善的，甚至朋友圈里也没人发过女拳言论果然现实还是很美好的，和网络完全是两个世界啊,1,我在网上不会共情但是我觉得我对待现实里的女生都挺好的不过也的确没遇到女拳，身边女生都挺友善的，甚至朋友圈里也没人发过女拳言论果然现实还是很美好的，和网络完全是两个世界啊,Different
1,苏北并不等于江苏，上海人是苏南人的种而不是苏北人的,0,苏北并不等于江苏，上海人是苏南人的种而不是苏北人的,Different
1,潮汕人？你们的刻板印象不是钱多吗🥺,0,潮汕人？你们的刻板印象不是钱多吗🥺,Different
1,别黑河南了 黑我吧 只要大家开心 全世界的井盖都是我一个刚成年的河南小妮偷的👍️👍️👍️👍️👍️,0,别黑河南了 黑我吧 只要大家开心 全世界的井盖都是我一个刚成年的河南小妮偷的👍️👍️👍️👍️👍️,Different
1,本来是没啥大问题的，现在网上借此对江浙沪污名化了，很多人不晓得哪里是苏北苏南却跟着带节奏😅,0,本来是没啥大问题的，现在网上借此对江浙沪污名化了，很多人不晓得哪里是苏北苏南却跟着带节奏😅,Different
1,什么叫吊打，标准是什么？长三角人民为了生活可以多卑微你了解吗？,0,什么叫吊打，标准是什么？长三角人民为了生活可以多卑微你了解吗？,Different
1,普遍黑法不是二十万吗怎么现在涨到40w了我南昌人都没听说有40w的,0,普遍黑法不是二十万吗怎么现在涨到40w了我南昌人都没听说有40w的,Different
0,确实，本来就有人讨厌，没当众嫌弃已经很给他面子了，还要求这么多,1,确实，本来就有人讨厌，没当众嫌弃已经很给他面子了，还要求这么多,Different
0,还你们 我从未发表任何关于男女话题 单纯不喜欢杨笠这个人 请你和我说话之前先讲道理 活该这两个字我是担不起的,1,还你们 我从未发表任何关于男女话题 单纯不喜欢杨笠这个人 请你和我说话之前先讲道理 活该这两个字我是担不起的,Different
1,话很难听，但不幸的是却是至理，不说黑人了，看看“我大清”制造扬州十日、嘉定三屠、江阴屠城、广州屠城、大同屠城、剃发易服的八旗屠夫们的历史地位，看看现在影视界、文艺界、所谓的“学术”界，“我大清”简直就是开天辟地以来最光辉、最伟岸、各个“千古一帝”的神存在！人必自辱而后人辱之，对于国人来说这并不是一句警示恒言，因为毫无任何警示作用，而仅仅是一种真实的生活写照而已！,0,话很难听，但不幸的是却是至理，不说黑人了，看看“我大清”制造扬州十日、嘉定三屠、江阴屠城、广州屠城、大同屠城、剃发易服的八旗屠夫们的历史地位，看看现在影视界、文艺界、所谓的“学术”界，“我大清”简直就是开天辟地以来最光辉、最伟岸、各个“千古一帝”的神存在！人必自辱而后人辱之，对于国人来说这并不是一句警示恒言，因为毫无任何警示作用，而仅仅是一种真实的生活写照而已！,Different
1,浙江人在全世界被歧视 集体驱逐不是新闻，只是国内不报道,0,浙江人在全世界被歧视 集体驱逐不是新闻，只是国内不报道,Different
0,东北抗日义勇军做鬼也不会放过这些人,1,东北抗日义勇军做鬼也不会放过这些人,Different
1,那我们河南的杨靖宇呢，我都听说过南大人说他是吹出来的😠,0,那我们河南的杨靖宇呢，我都听说过南大人说他是吹出来的😠,Different
1,我不清楚那个文化，把你研究犹太人的证据说出来！ 我的观点就是法兰西列强进行黑奴贩卖，大量黑人被贩卖到法国，葡萄牙等地进行劳动，随着林肯解放黑奴，这些黑人就在其国家繁衍！ 你的呢？？？说出来听听,0,我不清楚那个文化，把你研究犹太人的证据说出来！ 我的观点就是法兰西列强进行黑奴贩卖，大量黑人被贩卖到法国，葡萄牙等地进行劳动，随着林肯解放黑奴，这些黑人就在其国家繁衍！ 你的呢？？？说出来听听,Different
1,是呐，我一说是河南的就有人说偷井盖儿的╮（╯＿╰）╭,0,是呐，我一说是河南的就有人说偷井盖儿的╮（╯＿╰）╭,Different
1,南京是因为本地人死完了好吧 三面都是安徽 移民肯定安徽江北人为主。问题在于，你有没有想过，为什么长三角唯独把安徽作为dy黑第一梯队？我跑过长三角十来个城市，基本上对湖北四川这些西边的，还有河北山东这些北边的都不怎么关心，但黑安徽河南的是最多的。,0,南京是因为本地人死完了好吧 三面都是安徽 移民肯定安徽江北人为主。问题在于，你有没有想过，为什么长三角唯独把安徽作为dy黑第一梯队？我跑过长三角十来个城市，基本上对湖北四川这些西边的，还有河北山东这些北边的都不怎么关心，但黑安徽河南的是最多的。,Different
1,不是病，就是传播艾滋，梅毒等并的高危人群。,0,不是病，就是传播艾滋，梅毒等并的高危人群。,Different
0,呵呵 别着急，下一个就是你他们，这么说吧如果他们没有强大的宣传机器，你再看看风评，同样抗疫支援，你看看宣传吧,1,呵呵 别着急，下一个就是你他们，这么说吧如果他们没有强大的宣传机器，你再看看风评，同样抗疫支援，你看看宣传吧,Different
0,妈的。。这转发动态比我转发空间都勤快,1,妈的。。这转发动态比我转发空间都勤快,Different
0,祸害学生，是他们的死罪,1,祸害学生，是他们的死罪,Different
0,都是土著王了，杰希一听就是歪果仁,1,都是土著王了，杰希一听就是歪果仁,Different
1,9.演甄嬛传，宫斗10.和南人睡觉,0,9.演甄嬛传，宫斗10.和南人睡觉,Different
0,知乎官方本来就偏向女拳立场，知乎现在的舆论形势是用户包围官方。,1,知乎官方本来就偏向女拳立场，知乎现在的舆论形势是用户包围官方。,Different
0,行啊，公事公办，kpi考勤都搞上擦地扫地饭菜口味都有指标，公司不提供食宿，每天早上来晚上走，吃喝住通勤自己解决，迟到早退扣钱，父母孩子不满意扣钱，必要时调休加班。随市场涨工资？没听说过，想涨自己找下家跳槽去，35岁合理优化公司结构。市场经济里当甲方多好啊,1,行啊，公事公办，kpi考勤都搞上擦地扫地饭菜口味都有指标，公司不提供食宿，每天早上来晚上走，吃喝住通勤自己解决，迟到早退扣钱，父母孩子不满意扣钱，必要时调休加班。随市场涨工资？没听说过，想涨自己找下家跳槽去，35岁合理优化公司结构。市场经济里当甲方多好啊,Different
0,真的要我放一张东亚小女孩和白人小女孩的照片打他脸吗,1,真的要我放一张东亚小女孩和白人小女孩的照片打他脸吗,Different
1,不不不，视频中只有一个小孩，另一个黑色的是动物,0,不不不，视频中只有一个小孩，另一个黑色的是动物,Different
0,赖皮式移民,1,赖皮式移民,Different
0,国男知道了，哪怕结婚了你还会被甩😄,1,国男知道了，哪怕结婚了你还会被甩😄,Different
1,人家那是和全世界联系起来的，眼界比我们开阔多了，有这种优势哪个女的不想嫁给他们？,0,人家那是和全世界联系起来的，眼界比我们开阔多了，有这种优势哪个女的不想嫁给他们？,Different
0,搞的那歌跟你出版的一样，是你出版的该你的也得受着，还轮得到你挑选顾客？,1,搞的那歌跟你出版的一样，是你出版的该你的也得受着，还轮得到你挑选顾客？,Different
1,我们不能歧视NBA球星？,0,我们不能歧视NBA球星？,Different
1,河南地域黑是最严重的,0,河南地域黑是最严重的,Different
1,是啊，好姐妹嘛。gay多数都是妇女之友,0,是啊，好姐妹嘛。gay多数都是妇女之友,Different
1,正确的通讯录素这样的,0,正确的通讯录素这样的,Different
0,这些人的恋爱观就离谱,1,这些人的恋爱观就离谱,Different
0,黑小妞在餐厅厨房准备尼日利亚大菜，熏火鸡配以菠菜、甘蓝、洋葱、辣椒杂炖。,1,黑小妞在餐厅厨房准备尼日利亚大菜，熏火鸡配以菠菜、甘蓝、洋葱、辣椒杂炖。,Different
1,成都还好，基本上只要交了黑人基本上所有人都知道了，毕竟嘴碎，哦对了我就是成都人,0,成都还好，基本上只要交了黑人基本上所有人都知道了，毕竟嘴碎，哦对了我就是成都人,Different
1,生黑孩的女人！！！,0,生黑孩的女人！！！,Different
1,潮汕火锅天下第一，潮汕彩礼也天下第一,0,潮汕火锅天下第一，潮汕彩礼也天下第一,Different
1,世界女权组织，这名听着就吓人,0,世界女权组织，这名听着就吓人,Different
1,是的，反黑不要一上来就骂，会引起反感的,0,是的，反黑不要一上来就骂，会引起反感的,Different
0,"呵呵,直接就是给人刷锅的",1,"呵呵,直接就是给人刷锅的",Different
0,把物质写到了脸上，还以此为豪,1,把物质写到了脸上，还以此为豪,Different
0,还用百度。某些中文境外网站，搜索女大学生+黑人，给出的结果绝对让你惊骇,1,还用百度。某些中文境外网站，搜索女大学生+黑人，给出的结果绝对让你惊骇,Different
0,我是男同性恋，口腔医生，河北保定，常年包住博野顺馨酒店，时间充足且方便，王康35岁，已婚，大多数时间都是在单位彻夜难眠，不敢回家，回到家以后不知道如何去面对已婚的妻子，结婚两年一直不敢同房，一直无法逾越心理的障碍，现在寻求一名志同道合的男朋友，内心一直很纠结，但是实在忍受不了内心,1,我是男同性恋，口腔医生，河北保定，常年包住博野顺馨酒店，时间充足且方便，王康35岁，已婚，大多数时间都是在单位彻夜难眠，不敢回家，回到家以后不知道如何去面对已婚的妻子，结婚两年一直不敢同房，一直无法逾越心理的障碍，现在寻求一名志同道合的男朋友，内心一直很纠结，但是实在忍受不了内心,Different
1,也许这就是你们大街上能看到的种类,0,也许这就是你们大街上能看到的种类,Different
1,你怎么知道答主是中国人，万一答主是美国人？😆😆,0,你怎么知道答主是中国人，万一答主是美国人？😆😆,Different
1,总是会发现一下蛛丝马迹的吧，侦查手段已经在学了，比如如何查男友手机，如何判断男友是否是处。,0,总是会发现一下蛛丝马迹的吧，侦查手段已经在学了，比如如何查男友手机，如何判断男友是否是处。,Different
0,高密无辜养奸佞😆,1,高密无辜养奸佞😆,Different
0,世界公交,1,世界公交,Different
1,笑死什么兄弟阋墙自相残杀,0,笑死什么兄弟阋墙自相残杀,Different
1,女士本身不是女性，这里的女士是lady。这句话本来就不是男女平等。,0,女士本身不是女性，这里的女士是lady。这句话本来就不是男女平等。,Different
1,取缔手术就行了。非要给女生强制检查的话，这边建议全国信绿哦亲。,0,取缔手术就行了。非要给女生强制检查的话，这边建议全国信绿哦亲。,Different
1,男性主义团体致力于向男性“传教”，告诫他们杜绝与女人发生严肃认真的恋爱关系，特别是婚姻关系。选择这些道路的男性群体抛弃了传统的婚姻和女性伴侣关系的观念，而选择了以个人为重的生活方式，一种追求自我生活。,0,男性主义团体致力于向男性“传教”，告诫他们杜绝与女人发生严肃认真的恋爱关系，特别是婚姻关系。选择这些道路的男性群体抛弃了传统的婚姻和女性伴侣关系的观念，而选择了以个人为重的生活方式，一种追求自我生活。,Different
1,如果女性生孩子是应该的，男性保护女性也是应该的，就别扯那么多不平等了,0,如果女性生孩子是应该的，男性保护女性也是应该的，就别扯那么多不平等了,Different
0,这都能被骂没侮辱谁呀？,1,这都能被骂没侮辱谁呀？,Different
0,然后就是B站，舞蹈区，瑜伽区，健身区，女的恰钱和这些男的相安无事。而且说白了人，拳头没打到自己身上都不会痛的,1,然后就是B站，舞蹈区，瑜伽区，健身区，女的恰钱和这些男的相安无事。而且说白了人，拳头没打到自己身上都不会痛的,Different
0,但说真的，在青岛老铁店经常坑人，本地人都避坑去老铁店😅这是事实十个中八个不靠谱,1,但说真的，在青岛老铁店经常坑人，本地人都避坑去老铁店😅这是事实十个中八个不靠谱,Different
1,那你歧视和黑女交往过的男人吗？,0,那你歧视和黑女交往过的男人吗？,Different
0,你老公要是知道了，可能会离婚,1,你老公要是知道了，可能会离婚,Different
1,那个女的网名叫大黑人！,0,那个女的网名叫大黑人！,Different
1,等等，我先声明一下:我提倡人人平等，反对种族歧视。但是我拒绝凯乐奇计划，以及将某些人捧上神坛,0,等等，我先声明一下:我提倡人人平等，反对种族歧视。但是我拒绝凯乐奇计划，以及将某些人捧上神坛,Different
1,那南方人都烦东北人也是有原因的吗？,0,那南方人都烦东北人也是有原因的吗？,Different
0,男权吧也有渣滓，我刚才就被禁言了。,1,男权吧也有渣滓，我刚才就被禁言了。,Different
1,那我再河南上学，一回家就有人问我有没有被河南人坑。,0,那我再河南上学，一回家就有人问我有没有被河南人坑。,Different
1,首先让我先说一下如何识别有性别焦虑问题的通讯录,0,首先让我先说一下如何识别有性别焦虑问题的通讯录,Different
1,感觉这种问题就不用来知乎问了：为啥，你想想，觉得恶心的人来这里发泄倾述自己的恶心之感，那那些大部分不所谓的人都不会搜索这个问题，那自然也不会来这说话了。毕竟软件的推荐算法就是这样设置的,0,感觉这种问题就不用来知乎问了：为啥，你想想，觉得恶心的人来这里发泄倾述自己的恶心之感，那那些大部分不所谓的人都不会搜索这个问题，那自然也不会来这说话了。毕竟软件的推荐算法就是这样设置的,Different
0,岂有此理，又见你上蹿下跳,1,岂有此理，又见你上蹿下跳,Different
1,答主的意思是:“我有钱了，就不能黑我……我以前阔过，现在落魄了，你们都来黑我”,0,答主的意思是:“我有钱了，就不能黑我……我以前阔过，现在落魄了，你们都来黑我”,Different
1,爱上同性后悔莫及,0,爱上同性后悔莫及,Different
0,[表情]反对的进来飞个,1,[表情]反对的进来飞个,Different
0,男的连嫖娼信息这种违法的都不让放出来，公布给家里人，这样说女性怎么样真的好意思吗？当然如果你洁身自好，你可以不看这个,1,男的连嫖娼信息这种违法的都不让放出来，公布给家里人，这样说女性怎么样真的好意思吗？当然如果你洁身自好，你可以不看这个,Different
0,这个陈漫应该封杀了,1,这个陈漫应该封杀了,Different
1,美国是移民国家，黑人也是他们国家的一部分，但是黑人不是中国的一部分。,0,美国是移民国家，黑人也是他们国家的一部分，但是黑人不是中国的一部分。,Different
0,那个标题还起的贼恶心，一股子洋洋自得的意味。所以说遇到这种人真要离远一点。,1,那个标题还起的贼恶心，一股子洋洋自得的意味。所以说遇到这种人真要离远一点。,Different
0,男人们没有权力反对你做什么，但可以选择自己做什么。这是基本的道理。女权最大的问题就是只思考自己的权力，从来不思考别人的权力。实际上既然有女权，就会有对应的男权。,1,男人们没有权力反对你做什么，但可以选择自己做什么。这是基本的道理。女权最大的问题就是只思考自己的权力，从来不思考别人的权力。实际上既然有女权，就会有对应的男权。,Different
1,我超，男同！,0,我超，男同！,Different
0,劝你从良把图删了,1,劝你从良把图删了,Different
0,辛苦进化上万年，一黑回到原始前。,1,辛苦进化上万年，一黑回到原始前。,Different
0,谁把这玩意从笼子里面放出来的,1,谁把这玩意从笼子里面放出来的,Different
1,哇，七形的爱惹,0,哇，七形的爱惹,Different
1,地域黑怎么也避免不了，我一个从小从苏南去东北生活的人说是哪儿的都不合适🥺，黑去呗。,0,地域黑怎么也避免不了，我一个从小从苏南去东北生活的人说是哪儿的都不合适🥺，黑去呗。,Different
1,所以，你5点问题其实也就是归结为三点：1。同性恋对反对者和异性恋乱喷。这是这些乱喷者受压后不理智的错误行为。2。性倾向的不可改变性。这是医学的结论，是你自己（还有某些同性恋者）认识错误。3。疾病传播。同异同样有责任，并不是某个群体的特定问题。而且公平化和正面教育有助于解决此问题，而不是相反。,0,所以，你5点问题其实也就是归结为三点：1。同性恋对反对者和异性恋乱喷。这是这些乱喷者受压后不理智的错误行为。2。性倾向的不可改变性。这是医学的结论，是你自己（还有某些同性恋者）认识错误。3。疾病传播。同异同样有责任，并不是某个群体的特定问题。而且公平化和正面教育有助于解决此问题，而不是相反。,Different
