"text","label","split"
"所以在人生中能遇到一个相爱且相处的来的人 实在是太幸运了","0","validation"
"我说你骂了吗？你言语中指的不是极端女权？那些人没骂吗？你不觉得你的逻辑混乱矛盾吗  把别人的话故意曲解添油加醋就是你的逻辑？对每一条客观的评价 戾气都极重  你这样无解的","0","validation"
"跨年那条，女人会用这种方式侮辱别人吗？","0","validation"
"就很好笑，剥削是天性，机器人能改变这个天性吗，到时候女人跟机器人一起剥削更爽，说得剥削跟什么刚需一样，机器人给你剥削了，你别剥削我了，谁管你啊？奴隶时代的结束也是源于奴隶的反抗，不是天上掉下来的，不去压迫男人就算了，总要反抗吧，放任自流，合理化剥削算什么鬼，人性的恶就是要制约啊","1","validation"
"怎么说，我对于骂人这件事，持不赞成的态度。但是对于这种行为所引起的广泛社会讨论，以及确实让很多人的争权意识觉醒，是持肯定态度。本来么，什么事也得辩证的看。,本来社会对女性争平等权利这回事也不怎么样，目前社会现状对女性的压迫有多少。再说了，你得先发声，让人注意到你想干嘛，才能研究下一步怎么做。你要争取自己的权益，还要管别人怎么看你，那还争取啥，你别争了，因为不争大家都觉得你对，还为你鼓掌叫好。","0","validation"
"姐。我可比你小呀，还没有上岁数呢。应该是你不是您。哈哈。大招没有小李飞刀倒是有。你要啥，哈哈哈","0","validation"
"你说董明珠我就想到之前在就业歧视的话题下看到的很多男的说“男女就业双标不是应该的吗 企业不是慈善 不录取女的很正常 一群女👊表”，然后在别的女权话题下有很多“真女权都是勤奋工作争取平等的 一群女👊表”    是要我们死呗","1","validation"
"宝，这个可能是当代某些特殊情况下的说法。比如说，不想生孩子的女性被一些长舌男&女要求必须生孩子，那么这个时候生育权就该在女性这边自主决定。但是其实交往和结婚过程中，生育这个事确实需要双方的同意。还有一些情况是，女性借精或者买精生子，但是生下孩子后男方又出尔反尔。是具体问题下的讨论","0","validation"
"但这其实是导师的不对 学术界跟演艺圈是不一样 国外大数人觉得你受到了性骚扰 你就是受害者 没有人会说是你的言行举止招揽的","0","validation"
"群里面可没有半点提到宁，需要发图给你看看吗？说，要微信的还是微博的","0","validation"
"赞同。体验为主，形式为辅。不可能和那些年轻女团一样吧。","0","validation"
"反正我觉得，不管男女/女女/男男，就一条标准，对方拒绝了就不要纠缠，她/他说了“不”，那就是不行，你再缠着就是性骚扰，如果对方不想直接伤你而给你发了好人卡，那也该有点自知之明，别再自讨没趣了，因为真的很烦","0","validation"
"很讨厌这个人。拍东西有点哗众取宠了，尺度太过不见得有什么意义，不尊重模特就渣了。","0","validation"
"提倡性自由又反对联谊，真的超级碧池立牌坊了www","1","validation"
"骂田园女权＝骂女权＝讨厌女性=女性对立=男拳代表","1","validation"
"哪个组织不重要，重点是她支持推行沙里亚法，这就够反人类了","0","validation"
"文革的历史功过，现在还不能草率下定论，现在看到的是被否定的那部分。文革期间中美和解、中西方建交、中国重返联合国、完成两弹一星，这是为什么？","0","validation"
"她们是爱慕虚荣➕好面子，明明靠吊男人还要bb给予自己一些奢侈品或者装逼事物的男性就有点恶心了","1","validation"
"不带脑子进来乱喷的杠精，姐免费给你上阅读理解课。原博主提到的主题是女性出现的厌女现象，我从我学姐的真实经历印证博主的话。我特么在男权泛滥的知乎和人硬杠，老子特么比你戾气大，但老子从不主动杠友军。懦夫和叛徒才会把锋芒对向自己人，有种上前线，窝里斗滚犊子。","1","validation"
"喜欢有钱的也没毛病啊，有钱当然比没钱好，这也否认就矫情了","0","validation"
"宣传女权是让女性懂得去保护自己的权利，而不是让女性觉得我就得有特权，而且，女性不选择你们那一套想法也是她们都权利","0","validation"
"不是当事人，也不知道事情的真相，但大导演这样回踩一个刚出头的小演员也太难看了","0","validation"
"对女儿的伤害是一种无意识的保护，无声的呐喊：“不要进入婚姻。”但大环境下，不进入婚姻“似乎”是一条更艰难的路，并且孩子基本上都给母亲带来了快乐和疗愈，所以母亲无法开口建议不要进入婚姻，这种无法言说，以伤害的形式传递给了女儿。,你不要对自己自责，生产过程的痛是刻骨铭心，但生育后身体会产生很长一段时间极大的、稳定情绪、带来快乐的激素，特别是看到孩子的时候，你都感觉得到带来快乐的这种激素在飙升，但在这种情况下仍然觉得育儿痛苦，甚至那么多现代才被承认的产后抑郁，是因为现实环境对女性为母太艰难了。我觉得很多母亲","0","validation"
"男德几个月之前在明尼苏达出事了 这是他老婆","0","validation"
"男女平等在他们眼里的意思就是女的付出但是不求回报，男的坐享其成然后觉得一切安好","1","validation"
"你是只说美国么？美国抗抑郁药物有用阿片。其他就不说了吧。","0","validation"
"你说的轻巧 很多女拳也没有伤人 那不叫黑化 那顶多叫极端防护措施","0","validation"
"奉劝各位女士，把你们最美的一面给心爱的他，而不是给了虚荣，这样即避免了对你的伤害，还减少了路人的犯罪，更增加了家庭幸福感，你觉得呢","1","validation"
"真有把嫁出去当上门媳妇当成莫大荣誉的人啊，好驴好驴，见识了。你会有个好买家的。","1","validation"
"学生妹不帮还钱就是拳师？哇靠，怪不得木姐说现在男的都变异了啊哈哈哈，他们特么怎么不去卖屁股自己还钱呢？看来他们屁股没人要","1","validation"
"夸女艺人“你真汉子”，骂男艺人“你真娘”，竟然有人不觉得这是性别歧视?楼下的憨批给姥娘滚","1","validation"
"我理解的女权是为了让更多女孩子可以选择能遇到喜欢的男孩，想一起生活，就去结婚；而不是因为年纪到了必须结婚！想要个孩子，那就生一个，而不是因为结婚了，就必须该给男方传宗接代，不论自己喜好！孩子出生了，自己能带就带，是为家庭做贡献，而不是只能在家带孩子还得被男方骂，在家被男方养活！","1","validation"
"麦子你就当日行一善把它拉黑吧，让它集中精力攒分分角角，买点好南瓜吃别尽吃烂南瓜","0","validation"
"男人一般都感慨一下爱情，然后抛弃爱情投入有钱的未婚妻的怀抱，等到钱都到手了，然后再寻找爱情","1","validation"
"微博女权的发言就能入目了吗，就准你们骂人，不准别人还手,我尊敬为女性发声的，为平等做出努力的女性，但是把柯洁网暴上热搜的人中有多少是真正为女性发过声，做过事的人","1","validation"
"我用加速器上twitter 然现在回中国有没有外国手机号了还是登录不进 上不去了→_→没发交流了 谁知道怎么弄验证码吗","0","validation"
"博主这是在故意引战吧，现在任何一个心理健康的正常人看见这条新闻都应该为女孩父亲的行为感到气愤，对女孩的遭遇感到痛心，都会积极发声，为社会处于这种情况的人争取一些希望。而不是仅仅是女权（我指的是正确的女权，那些在网上冲浪的杠精别烦）来注意的。故意挑起不必要的争论是不应该的吧。","0","validation"
"不用直接指使，只要挖个坑，这些人就会自己跳进去，自己催化自己去把坑挖更深。","0","validation"
"听说木胥也没了？嗯。。反正看成片吧。。希望不要面目全非","0","validation"
"现在微博的风气真就互相打拳，光打拳了，问题一点没解决","0","validation"
"做了坏事的那些“人”觉得“爽”了，对被害人而言，就是难以言喻的愤怒和恶心，色狼和黑心商人，都该付出代价","0","validation"
"极端女拳不过就是没有人爱，不上进，自私，嫉妒心强的人罢了,女拳们可没说是代孕,我极端也不会去攻击人家结婚女性，更不会去生孩子就是卖子宫,乐乐乐，极端女权只不过是看人家幸福有老公有收入所以出来的，真的女权会说生孩子是卖子宫？,我从史之中说的是极端女权，要不要看女拳们说的什么？,所以极端女权说的是极端女权，并不是男生厌女而成的,今天的事和给结婚的女生的扣帽子，真的是男生发起的？,你去搜一下婚驴和今天的事，女权是女权,拳师们说了，你自己要把拳师们和女权放在一起","1","validation"
"同意，但是还是觉得贺繁星很恶心，贺妈贺爸也恶心","0","validation"
"第二个，能让她慢慢把债还完的兼职方式，都在邢法里写着","0","validation"
"提问:为什么当女权要被👨🏻认可？同为女性不是应该由女性来判断女权与否？","0","validation"
"在赞叹我海伦娜的情商的时候突然错愕了一下 居然还把奥斯卡拉下水了","0","validation"
"该给钱的时候就“不要物化女性” 该尊重平等的时候哪儿去了","1","validation"
"真的反华 你觉得还能让她来大陆？还能让她上中国的节目？闭眼黑有意思？","1","validation"
"大家的争论点在于为什么把“娘”赋予贬义词，把爷们儿，汉子赋予褒义，感觉有点性别歧视","1","validation"
"我觉得她们应该被命名为“女式男权” 只要把男权中的“男”字改成“女”字 她们就会支持男权中的每一个字 她们热衷仇恨 反对平等 还想搭上“女权”的便车","1","validation"
"好的，我尊重你的看法，我发这些也希望你可以多了解一下，p&l,可是他本来就是成年爱豆，走的就是性感男友路线，如果仅仅一个开玩笑的表情就要指责，我觉得过分了，作为艺人，他有很好的引导粉丝积极向上，会安慰抑郁症粉丝，告诉粉丝要学会爱自己，粉丝吵架会出来劝阻，在外边工作发现别人虐狗也是会大声呵斥的一个人，为什么仅凭只言片语就要否定一个人呢,解释一下吧，他发那个表情包是因为粉丝在群里ghs，他实在受不了才发的","0","validation"
"我认同你的观点，不跟女权讲理，没道理讲。","1","validation"
"孩子跟谁姓，还是看谁养，他跟谁亲。都我养的了，跟我姓得了呗。","0","validation"
"如果说我们太过敏感，那我想问为什么我们会这么敏感？难道不是因为不公平待遇太多才让我们这么敏感的吗？","0","validation"
"嫉妒吧 自己睡不到1200个中国女 恼羞成怒了呗,你对美国男不满 那你就去他面前用英文骂他啊 你跟我说有用？世界小警察 请你搞清楚 全世界哪里都有渣滓 不管男的女的都有 我现在只说出来两个案例 你非要在这跟我杠 问我怎么不敢说美国人 那我还要跟你说江苏13岁男孩弑母 广州13岁男孩奸杀11岁女孩 我就是要跟你说 让你看看这些渣滓从小就已经坏掉了","1","validation"
"人心最可怕啊 知人知面不知心 永远不知道一张皮里面藏着的是什么样的恶魔","1","validation"
"我妈也是这个意思 我说我嫁过去要给别人洗衣服 我妈说那我给你买个好点的洗衣机","0","validation"
"哦哦，理解了，我们立场不一样。我以为你是女权姐妹呢。,不觉得有“真正的女权”，反而所有为女性权益努力的都是女权姐妹。我觉得女生之间不应该有“女权鉴定师”。","0","validation"
"正因为这样，女性受教育权就被影响了，求职也很困难，现在骗产假的那些影响女性就业的，不让老公养，让外面社会养","1","validation"
"我总觉得很多词语加了权这个字就失去了最终的意义与界定，然后由权生出欲望，谎言，欺骗，最终走向畸形与再一次的灭亡。一直都不喜欢女权这个词，这不仅像男权带来的狂妄感一样，更有一种触底后过高反弹的过激感与自卑感。女性缺少的并不只是法律意义上的权利，真正的平等，需要男女性共同做出改变。","0","validation"
"你是不是觉得只要带男这个字的词都得指男的。。。算了，不跟你说也罢，你这个逻辑就像老婆饼里得有老婆一样。那我问问你按你这逻辑女汉子算男的还是女的呢？一上来就说没定义，告诉你定义吧你又非要不接受说是自娱自乐，算了，你开心就好吧,如果谁认为直男癌一定得是男的，只能说他对这个词有误解,也没人说直男癌一定是男的吧,有定义的东西你非要说没有，还能讲什么？退一步讲既然你觉得这是一个连定义的东西都没有，又谈何扣帽子？,那我告诉你直男癌的定义是指自以为是且漠视女性作用或物化女性的群体，你要反驳吗？,你说的定义是根据什么标准来下的定义呢？就正常人来看，直男癌这个词显然不是可以不分场合随便乱用的吧,看你不爽也得看是怎么个不爽法，如果说只要看别人不爽就可以说别人是直男癌，这个道理我是从来没听说过，好像po主讲的也不是这么个道理。至于定义，网络词汇也有他表达的意思，不能强行无视。就好比脸大这个词，虽然不是网络词语，单是要细究的话汉语词典上也没有解释，你不是照样给出了所谓的准确含义","0","validation"
"婊里婊气想找帮手来怼叔呗,感觉是个搞女权宣传的路人","1","validation"
"“真正的女权”如果由男性来定义，以男性的标准来分类，在改变自己性别处境的时候还要处处想着男性的既得利益，才能被称为“女权”，默默付出/不讲求女性权利的女性才是好女性，那还叫什么女权？没你妈肯定没有你，父母的生理功能哪个对人类来说更重要？你和你爸会必须付出你妈，男人必须服从女人吗？","1","validation"
"重要的是，那些口口声声女护士是被迫剃头的人没有一个是在现场、了解现场的，而照相宣传的人却是就在医生护士眼前。不去现场求证就摇舌鼓噪仿佛身在现场，可见平时这帮舌匪得造谣成性到何种的地步！而那些不假思索就跟着情绪文字走的人，宁信舌匪刮躁不信现场之人，又显示出他们思维能力的低下和匮乏。","1","validation"
"好笑以为别人不知道这就是你们女拳安插在群里的内鬼?故意发表一些弱智言论自己截图自我高潮笑死","1","validation"
"娜拉是选择走出去的，那时走出去后，外面还很黑。走出去后怎么办？痛苦是自证存在的本身，而非其代价。/","0","validation"
"起码人家敢死，他性侵会判死刑吗？其他爆出来的那么多男的，怎么没人自杀，还有人反驳的。","0","validation"
"什么时候你被女的强奸底下一群男人挣着说“我是个男人我也觉得是这个人太骚”，我们就帮你说话","1","validation"
"现在很多的女性想像西方女性一样有地位，但不想像她们一样奋斗，想像日本女人一样在家待着，却不想像她们一样贤惠","1","validation"
"因为领导社会规范的不仅仅有法律，还有传统文化，你个白痴弱智,什么叫企图。男人才企图让孩子随父姓呢！","1","validation"
"韩国每天真的大爆料绝对  要做好心理准备 随时都会被耻上关系","0","validation"
"来来来，脑残粉是啥样啊，这就是！所以为什么说父母不希望孩子追星有偶像，如果偶像三观很正且正能量满满那就是OK的！最糟糕的就是像这种才华横溢却三观不正毫无道德的所谓偶像，你这么脑残说句实话，不管你多大岁数了你都有辱你父母的教育！","1","validation"
"事到如今我就再转发这条出来。如果还有人想搞“婚女女权”，请便。姥子承认猪脑子带不动。你们爱咋咋地。","1","validation"
"前段时间有个新闻，男的姓苟，结果儿子随父性，在幼儿园被起外号嘲笑，于是哭闹要改。男的想让孩子改姓“敬”（好听又暗藏“苟”），结果派出所那边没同意，说要么随父母要么随祖辈…然后不得已小孩才随了母亲姓李。你看，这个男的宁愿首选一个“外来”姓氏也不愿孩子跟老婆姓","1","validation"
"我不知道她是怎么被捧到这个位置的，因为我从头到尾都没有关注过她。我们每个人都有贡献啊，不是吗？,我的意思是，她有她的局限性，但我不认为应当全盘否定她对于宣传女权的贡献。,两个都看完了。那我觉得，我可以接受她。我这么说吧。《第二性》的作者波伏娃也不是一个知行合一的女权主义者，我个人认为大环境下每个人多多少少都有点男权思想的污染，所以传播的思想里有进步的部分就是有用的了，去追求纯粹，太不现实。,大概以婚女身份说了什么？","0","validation"
"做鸡也不是那么容易做的啊，即使在县城完全不要脸面的去做鸡一天收入高了也就几百块钱吧一个月能开张二十天吗？不需要去定期体检吗？你的客人还会白嫖跑了，年纪过了三十多的话收入还会大幅度减少啊！做鸡这么难你都可以去为什么跟你爹断绝关系这么简单都做不到","0","validation"
"傻子，国外妻子继承丈夫财富当然理所当然了，前提一样是婚后共同财产哦，你以为扎克伯格为啥在脸书上市第二天才结婚？国内刘强东也一样，他的资产在国外的信托公司名下，一旦离婚奶茶一分钱也分不到，不然你以为奶茶为何那么宽容他出轨？,李小璐被骂不是她出轨？可笑,到处碰瓷不该骂嘛？去年上半年碰瓷警校招生，去年英雄联盟s赛刚开始那会碰瓷电竞，呕！电竞那种纯靠技术的玩意都能碰瓷性别歧视,第一，没有什么理所当然分父母一半财产，以遗嘱为准，以苹果创始人乔布斯为例，他女儿只继承了几百万美元，绝大部分财产都是他老婆，也就是他女儿的继母继承了。第二，外国夫妻结婚后女的必须随夫姓，所以没有子女姓的问题，我国法律规定子女可随父姓也可随母姓，我同事就有他本人随母姓他女儿也随母姓,果子狸结婚生了个女儿，然后不工作靠老公养着，自己在家带孩子，天天发点微博吼女权博眼球，这叫靠自己？","0","validation"
"//<username>真是迷惑了。。退一万步，撇开婚不婚，没有这女孩子，男的就不用还贷款了？不娶老婆他就不要房子住不要车开了？他这房子车子写的女孩名字还是怎样？","1","validation"
"我感觉真的是对的，上面那个导师如何引导学生的，真的是看了孙的文章之后写的。同感，孙却是这方面不敏感也没啥自觉","0","validation"
"enjoy抱着男生睡觉,就肉体来说，还是女性还可爱多了。交友来说还是两性都交，好玩的人不限性别","0","validation"
"翻译过来就是你这么聪明，这么有女本位意识，这么有自我保护意识，哪个男人能够吸你的血，让男人占不到便宜我就要打压你","1","validation"
"我欣赏女性们展现各种各样的美，没有定义，随心所欲","0","validation"
"大魔王和马良吧！这两个人简直标准答案，其它人也不抄一下","0","validation"
"社会资源都被资本掌控了   物质化女性","0","validation"
"就想知道那证件什么的不是很麻烦。婚前的护照婚后必须换吗？","0","validation"
"确实是有不少人（无论男女）本身对女权和平权的认识不够，很难在社媒里有正常的讨论的，另外田园女权这个称呼，应该是来源于中华田园犬，是对伪女权的污名化，跟直男癌如出一辙","1","validation"
"唉…假女权残害的是少不更事的孩子们啊","1","validation"
"成本低，代价小，利润高，所以可以肆无忌惮，为所欲为。","0","validation"
"男人也可以厌男啊，👴🏻干啥啥不行厌男第一名！","1","validation"
"唉，这都是公开的秘密了，只是他太高调。就像那1万多被性情的童子军，这么多年这么大规模的侵犯，得多少人参与其中，早就公开的秘密了，没人捅破就没事的。","0","validation"
"与其是对这个人的言论表示困惑我更惊讶的是当时的评论以及原来有很多女性对gay的反感已经到接近群嘲的地步了","0","validation"
"难道真的是美版马蓉加何洁?她b站某些粉丝太可怕了，还说要去攻击德普的女儿。说女权女权，攻击别人女儿时怎么不扯女权?本来海王转粉，现在粉转路","0","validation"
"是的，一样是国楠呀，享尽男人红利，不用生育白得一个后人，这要是但凡我妈长点脑子，他都不会有机会传基因","1","validation"
"以前看到这些污言秽语会极其痛苦，如今已然麻木，没那么痛苦了，因为网络空间随处可见这些污言秽语，这是我无力改变的事实，唯且远离吧，不再理会……,这些有意或无意的行为使网络空间的语言暴力、群体极化、争吵、骂战愈演愈烈，人与人之间的矛盾冲突越多，关系越来越糟糕，很值得警惕啊。国家有关部门应该严厉打击这些自媒体平台的乱象，还网络空间一片风清气朗。,自媒体平台尤其微博上有很多自媒体作者（所谓营销号）和网民很喜欢追逐各种热点，喜欢断章取义、牵强附会、夸大其词，煽动仇恨，激化矛盾，制造对立，引起网民之间的冲突、争吵和骂战，就可以赚取流量，获得经济效益。","0","validation"
"额，这个，别人想生几个小朋友是别人自己的想法啊，多生小孩就被骂有的人就是愿意多生啊。这个也不能因为他路人缘差就被骂成这样吧","0","validation"
"我是觉得很多人喊女权即平权其实是为了讨好男的，可能认为这样可以获得更多支持之类的。不如尊重内心自然厌男，就和男的厌女一样,比平权更对立的就是法西斯女权了，支持了","1","validation"
"诱骗了一个无路可走的小女孩。被强暴的无家可归无处可去的孩子，除了把关系美化成恋爱，又有什么办法呢？不然她活不下去啊。但是反复的报警和继续的相处，本身就证明了相处的痛苦和无奈，一次次的又爬回来请求宠爱，不过是猎物的无辜无助而已。","0","validation"
"那只能说你接触的男生水平不怎么样，我身边可没有这样的人，顺便一提，末流985在读","0","validation"
"我呸！你这种母伥不要发表感人言论了。照你这么追溯还能追到母系社会呢，全是母亲的。换句话说你宁愿让孩子姓公公的姓，都不愿意姓自己爹的姓马？你也说了姓是个代号，那姓母性好了呀，有什么争的？","1","validation"
"问心无愧堂堂正正说话做人，这就是我爱豆啊！让我们既骄傲又担心！","0","validation"
"有时说到女权，似乎就得和异性恋、结婚生子划清界限。这么做确定不是在画地为牢？每个人有自由选择的权利，同时为自己的选择承担后果就可以啦。生与不生都是女人的权利，不该被所谓的“政治正确”裹挟。","0","validation"
"第一，谁合理化剥削了？我陈述的是历史学的中国阶级社会进展以及自己一点理解；第二，两种角度看问题，你的角度是大众的角度就去跟大众讨论，我的角度是暗黑人性角度。第三，我们从不同的角度看事情，我没号召你去做任何事，你想去反抗就去反抗啊，跑到一条偏僻的回复里找存在感干嘛","0","validation"
"男的自身条件不错 姓女方不就是等于他倒插门吗 哪个男的愿意","1","validation"
"我妈也不是不爱我，她只是过于一心想获得她丈夫的认可。一心扑在这件事上，对我无暇多顾。也照顾，但是确实心思更多在自己如何获得爱和认可上。","0","validation"
"这女的豁出一切就是为了自己的私立","1","validation"
"没毛病，美国是反对师生恋的，因为会涉及到以权谋私对其他学生不公平。","0","validation"
"看了这么多的大鼎，我只对越来越多的女人感到失望、讨厌和些许的绝望。能不能多发一些优秀的女人，多说一说她们的战绩，能给我的生活多带来光明和希望。","1","validation"
"确实工作到生之前，休完产假就回去上班，甚至因为做了母亲更有责任感、更细致耐心，才是大部分职场女性的正常状态啊。而且真正努力工作，愿意自我提高的人，根本不怕被某一小部分投机取巧的人拖累啊。这种人男的不也很多嘛，关性别什么事。","1","validation"
"哈哈哈 每次类似的担忧底下都说，“法国人也说Blabla”，请问我们还在学走的能和别人开始飞的比吗？","0","validation"
"有些片面，现在的性侵性骚扰已经不局限于女性了，希望风行网能继续跟进","0","validation"
"你这种人就应该关在笼子里，女人下班回家拉出来把你的金针菇吊用钢丝球刷一刷，把两只胳膊塞进你的屁眼里乱戳，发泄完再关回去，让你做鸭专门伺候老男人","1","validation"
"我还没结婚唉。在校大学生。而且图片里属于嫖娼。","0","validation"
"以前看她微博下面的无脑评论还想骂几句，现在都懒得说什么了。她微博乌烟瘴气的","0","validation"
"这是什么逻辑？字母和抑郁有什么关系？抑郁了就不能玩字母了？不能恋爱了不能有感情了？很多人的抑郁只是一种间歇性状态，也远没有达到需要去治病的程度，丝毫不影响他喜欢一个人喜欢一件事。不知道没带学历能这样说不，实在不行我回去找。","0","validation"
"白人的美洲移民及日本移民东北的开拓团也是类似性质的侵略集团。扩张战争是国家组织导的种族扩张，而大规模移民则是自发的，潜意识的种族扩张。其结果同样是占领新的土地，繁衍自己的人口，摧毁别人的文明，扩张自己的文明。黑绿移民潮，所做的事和纳粹德国并没有区别。甚至不费一枪一弹。,是的。一个哺乳动物，想生育不是本能吗？况且生育是男女共同的责任，涉及养老、经济、民族生存与扩张。欧洲就是只强调个人的权利而反对一切集体加诸个人的责任。,我爱中国女性。创造人口是整个民族所有个体的责任，不分男女。无论是从养老的角度，经济可持续发展的角度，还是从族群扩张的角度。我只是反对女权当中的逆向民族主义倾向。就类似于欧洲的，只要权利不要责任，一边反婚反育，一边反对养老金改革，一边诅咒老年人快点死。必然造成黑绿种族入侵，文明崩塌","1","validation"
"你要求男人自己去觉悟可能吗 他们那么的天生福利 能答应你平权？ 除非是女人一起合作起来压制男人的出生率 让女人的生育成为一个很好的要挟男人的手段 这样才能开始和男人谈判啊 大姐","1","validation"
"这特么有什么好选择的？胎儿权利低于母亲权利（否则堕胎权不会存在根本无需讨论）所以二选一肯定选大啊！一群杠精开杠前能不能先读懂原文？//","0","validation"
"花木兰本来就是不需要王子拯救的公主啊！她是从一个女孩成长为强大的将军！很少看到不靠男人的菟丝花了，好期待花木兰啊！","0","validation"
"所谓缺乏明确的录用标准，公正的能力评判，这样的问题好像并不是针对性别的吧，是个人都会碰到这样的问题","0","validation"
"有人说韩国的女权太难，其实哪里的女权都难，有些想法早已经根深蒂固，然后生理的原因也限制了女性，有人说女性在家庭中地位很高，事实上主要有性别之分女性总是会被照顾谦让的那个，但是当不被特殊照顾平等对待，女性又会反过来控诉对方自己是女生需要被照顾。这个问题要解决并不简单。","0","validation"
"弱博女权啥也没干啊 不就是喷喷粪么","1","validation"
"突然很怀念那些真正没心没肺的日子，现在只能假装着满不在乎，没心没肺，其实最走心，周围一点人事变了就会跟自己较劲","0","validation"
"浦发银行武汉分行行长黄旭东，经常性骚扰女员工，色魔称号传遍业界。他妻子家人不在身边，一个人为所欲为，经常把人灌得烂醉然后实施性侵。很多人只能忍气吞声！好吧，我也是受害者！他对我的心灵和身体上造成了无法磨灭的伤害！他是我永远的噩梦！！他将不得好死！！","1","validation"
"2）呈现方式属于一个社会里主流异性恋框架下“男神”和“女神”的朋友，确实在婚恋“市场”上会处于一个有更多追求者的地位。 但如果这种呈现方式的朋友偏偏又很讨厌目前的那种“雄追雌”的范式话， 那就非常容易感觉到性骚扰，父权/异性恋霸权制度的压迫。扭转个人呈现会让个人更无力，颠覆霸权才行。,继续补充我读过的论文：1）性侵犯和性骚扰（特别在职场范围）是跟一个人的外貌无关的，大家千万不要觉得一个人长相越接近“女神”，越容易收到性骚扰。因为这样长相没有那么“女神”的朋友在分享自己被性骚扰的经历的时候就会出现那种：你长得这么丑，还好意思分享的victim shaming的情况。","1","validation"
"当然，我完全不希望大家因为一些人言论和女权主义者这个身份割席。女权也是有不同流派的，没有谁能代表女权。更重要的是我们要发出自己的声音，我们已经被忽视、被禁声、被代表太久了","0","validation"
"……这他妈是偷换概念啊，抄袭就是抄袭了，跟性别无关啊，小偷还分男女？","0","validation"
"我骂了吗？别人做的事你来我这里讨伐我？我是全天下女权的妈？对啊，男人只会善良的杀人强奸，女人可是会恶毒的骂人呢，我可真避重就轻。","1","validation"
"你还记得我当时给你发born this way的时候网上还没几盘 突然就火了","0","validation"
"俩人都不是什么好人 ，其实就应该给小三这么个教训 。最好的结果就是小三进监狱  吴秀波被封杀","1","validation"
"以先进、人权自居的米国也有很多落后的现象啊     好颠覆","0","validation"
"我觉得正确的思想不应该为了考虑实用性而隐而不宣。也许影响不了这一代中国人，但有可能影响下一代。","0","validation"
"如果nbcs的话你那么care干嘛？女方演的海王挡你家普叔神奇动物二的路了？","0","validation"
"北京电视台前几天关于女儿是外姓人所以不配分拆迁的节目各位是眼瞎了么","0","validation"
"对啊，夹总赚阴间钱人尽皆知嘛，还造谣千万女权","0","validation"
"反正我是还没结婚的单身狗，我觉得这并没有什么。拿行李也可能谁比较顺手谁就拿了而已。难道还因为没帮忙拿行李跟男朋友分手？拿不了不会叫他帮忙吗。我觉得这才是夫妻真实的相处模式吧，哪来那么多那种霸道总裁情节，天天宠你舍不得你拿一点点重的东西。那在家做个饭是不是还得说朗朗居然叫老婆做饭","0","validation"
"这是权力社会的痼疾，一切弱势者的共同命运，应改变的是系统问题，而不是把某个问题孤立出来予以解决。而网上女权婊的叫嚷，实际上，是泄一己之私愤，求一己之私利，为权力转移压力而己。","1","validation"
"姐妹你太敢了，我就默默取关了那几个人，不敢对线","0","validation"
"所以这种通过网络暴力的方式达到他营销的目的真的好恶臭啊……以及下面盖着网络的皮在那儿对人家可能是小杠了一句但并无大问题的女生进行人身攻击以及网络暴力的人更加恶心🤢一切的暴力经过网络变得又更加容易发生了一些🤮","1","validation"
"在职场，有些女上司对女下属的恶意是很大的。","1","validation"
"争取生命是没有问题的，但是争取生命的思路是有问题的，这才是批评的对象。争取生命的思路应该是：因为你这是违法犯罪，所以你应该放我走，而不是：因为我是女生，所以你应该放我走。","0","validation"
"啧，反家暴不欠你们，女权也不欠你们，劝你别老拉反家暴和女权遮脸，会被你熏着的","0","validation"
"他们才五十多岁，以后用钱的日子还挺多的，我不会要他们的钱，,外公外婆过世早，就她一个女儿，她也挺没安全感的，我爸的钱全被她拿着的，她不敢给我哥，在钱方面她挺清醒的，我最受不了她的就是认为女人就该忍受。,她不需要我养老，她会一直跟我哥，在她的思想里女儿养老是作为儿子的耻辱","0","validation"
"他的意思是女友粉眼里的他，这本来就是个娱乐性质的采访而已","0","validation"
"女权和平权一样的话，我支持，女权和特权一样的话，那就要单独聊一聊了","0","validation"
"我也一直这么想，化妆绝对是取悦对方，所谓取悦自己不过是消费主义的洗脑","0","validation"
"弱智别回我，没看到我是怼某层田园男权污蔑女性的吗。,刘强东出轨各种人给他洗心疼他，李小璐出轨（开始都还未实锤呢后面才锤）就那么骂，离婚了给小孩改姓都各种骂的不行事业也被田园男权骂的不出来了。。反正田园男权双标第一。","1","validation"
"开始不骂女同，后来失望之后骂是可厉害了","0","validation"
"对，我也是这个想法，有些方面男性和女性优势是互补的，看到这群疯婆娘感觉还蛮吓人的","1","validation"
"洗地个毛，和你们思维不同就是洗地 那你的脑子里也只剩下被人洗来洗去的东西了。,是事实就要一群人涌上去劈头盖脸吗？假设她不是个虚拟偶像，而是一个真实人物，再把场景还原成现实场景，那就是，一群人欺负别人还自以为很正义。","0","validation"
"？？？丈夫对妻子好不是应该？还需要夸夸他们？不看那些家暴就好了？","1","validation"
"我的天。上网真是成本低。这么难听的话也说的出口，难以想象真实生活中是什么样子的人。如果真实生活里也敢这样不顾形象的骂骂骂，我服气","0","validation"
"可不是吗，好替男主生气，第一部还可以，第二部剧情别扭，第三部直接给我看吐了，气到爆炸","0","validation"
